"DATE initial_value","DOY initial_value","TA initial_value","PA initial_value","VOLUME_TOTAL","PORT","PORT_LABEL","SERIAL_NUMBER","OBSERVATION","TIMESTAMP_START","VOLUME","VOLUME","VOLUME","SERIAL_NUMBER","COLLAR_HEIGHT"
"2024-05-31 19:48:26",152.8253,-69.68,100.71,6926.9,7,"49",101,90,20240531194813,4073.5,19,55,"81A-1652",8
"2024-05-31 20:30:44",152.85468,17.41273,100.74,6926.9,1,"13",101,90,20240531203032,4073.5,19,55,"81A-1652",8
"2024-05-31 20:33:42",152.85674,-70.35091,100.77,6926.9,2,"14",101,90,20240531203330,4073.5,19,55,"81A-1652",8
"2024-05-31 20:36:41",152.85881,17.12,100.75,6926.9,3,"15",101,90,20240531203629,4073.5,19,55,"81A-1652",8
"2024-05-31 20:39:40",152.86088,16.90773,100.77,6926.9,4,"16",101,90,20240531203928,4073.5,19,55,"81A-1652",8
"2024-05-31 20:42:26",152.8628,27.2,100.77,6926.9,5,"10",101,90,20240531204226,4073.5,19,55,"81A-1652",8
"2024-05-31 20:45:25",152.86487,17.01318,100.77,6926.9,6,"9",101,90,20240531204513,4073.5,19,55,"81A-1652",8
"2024-05-31 20:48:24",152.86694,-70.37091,100.77,6926.9,7,"49",101,90,20240531204811,4073.5,19,55,"81A-1652",8
"2024-05-31 21:30:44",152.89634,15.89773,100.75,6926.9,1,"13",101,90,20240531213032,4073.5,19,55,"81A-1652",8
"2024-05-31 21:33:43",152.89841,-70.36909,100.79,6926.9,2,"14",101,90,20240531213331,4073.5,19,55,"81A-1652",8
"2024-05-31 21:36:43",152.9005,15.61773,100.79,6926.9,3,"15",101,90,20240531213631,4073.5,19,55,"81A-1652",8
"2024-05-31 21:39:41",152.90256,15.51318,100.8,6926.9,4,"16",101,90,20240531213929,4073.5,19,55,"81A-1652",8
"2024-05-31 21:42:28",152.90449,24.08318,100.8,6926.9,5,"10",101,90,20240531214228,4073.5,19,55,"81A-1652",8
"2024-05-31 21:45:29",152.90659,15.59545,100.8,6926.9,6,"9",101,90,20240531214517,4073.5,19,55,"81A-1652",8
"2024-05-31 21:48:29",152.90867,-70.67545,100.79,6926.9,7,"49",101,90,20240531214816,4073.5,19,55,"81A-1652",8
"2024-05-31 22:30:44",152.93801,14.65909,100.81,6926.9,1,"13",101,90,20240531223032,4073.5,19,55,"81A-1652",8
"2024-05-31 22:33:43",152.94008,-70.905,100.84,6926.9,2,"14",101,90,20240531223331,4073.5,19,55,"81A-1652",8
"2024-05-31 22:36:42",152.94215,14.435,100.84,6926.9,3,"15",101,90,20240531223630,4073.5,19,55,"81A-1652",8
"2024-05-31 22:39:40",152.94421,14.40773,100.83,6926.9,4,"16",101,90,20240531223928,4073.5,19,55,"81A-1652",8
"2024-05-31 22:42:28",152.94616,24.98909,100.84,6926.9,5,"10",101,90,20240531224228,4073.5,19,55,"81A-1652",8
"2024-05-31 22:45:28",152.94824,14.43636,100.83,6926.9,6,"9",101,90,20240531224516,4073.5,19,55,"81A-1652",8
"2024-05-31 22:48:28",152.95032,-70.00227,100.85,6926.9,7,"49",101,90,20240531224815,4073.5,19,55,"81A-1652",8
"2024-05-31 23:30:44",152.97968,13.82864,100.79,6926.9,1,"13",101,90,20240531233032,4073.5,19,55,"81A-1652",8
"2024-05-31 23:33:42",152.98174,-70.59818,100.82,6926.9,2,"14",101,90,20240531233330,4073.5,19,55,"81A-1652",8
"2024-05-31 23:36:41",152.98381,13.59273,100.82,6926.9,3,"15",101,90,20240531233629,4073.5,19,55,"81A-1652",8
"2024-05-31 23:39:40",152.98588,13.51682,100.83,6926.9,4,"16",101,90,20240531233928,4073.5,19,55,"81A-1652",8
"2024-05-31 23:42:26",152.9878,22.445,100.83,6926.9,5,"10",101,90,20240531234226,4073.5,19,55,"81A-1652",8
"2024-05-31 23:45:29",152.98992,13.60318,100.82,6926.9,6,"9",101,90,20240531234516,4073.5,19,55,"81A-1652",8
"2024-05-31 23:48:28",152.99199,-70.42818,100.83,6926.9,7,"49",101,90,20240531234815,4073.5,19,55,"81A-1652",8
"2024-06-01 00:10:21",153.00719,13.27636,100.78,6926.9,1,"13",101,90,20240601001009,4073.5,19,55,"81A-1652",8
"2024-06-01 00:13:19",153.00925,-71.33136,100.82,6926.9,2,"14",101,90,20240601001307,4073.5,19,55,"81A-1652",8
"2024-06-01 00:16:18",153.01132,12.99591,100.82,6926.9,3,"15",101,90,20240601001606,4073.5,19,55,"81A-1652",8
"2024-06-01 00:19:16",153.01338,13.03773,100.82,6926.9,4,"16",101,90,20240601001904,4073.5,19,55,"81A-1652",8
"2024-06-01 00:22:03",153.01531,22.82636,100.82,6926.9,5,"10",101,90,20240601002203,4073.5,19,55,"81A-1652",8
"2024-06-01 00:25:02",153.01739,13.02091,100.82,6926.9,6,"9",101,90,20240601002450,4073.5,19,55,"81A-1652",8
"2024-06-01 00:28:01",153.01946,-70.70591,100.82,6926.9,7,"49",101,90,20240601002748,4073.5,19,55,"81A-1652",8
"2024-06-01 00:31:02",153.02155,13.00227,100.81,6926.9,1,"13",101,90,20240601003050,4073.5,19,55,"81A-1652",8
"2024-06-01 00:34:01",153.02362,-70.37227,100.82,6926.9,2,"14",101,90,20240601003349,4073.5,19,55,"81A-1652",8
"2024-06-01 00:37:00",153.0257,12.84818,100.82,6926.9,3,"15",101,90,20240601003648,4073.5,19,55,"81A-1652",8
"2024-06-01 00:39:58",153.02775,12.84545,100.83,6926.9,4,"16",101,90,20240601003946,4073.5,19,55,"81A-1652",8
"2024-06-01 00:42:44",153.02968,21.53773,100.83,6926.9,5,"10",101,90,20240601004244,4073.5,19,55,"81A-1652",8
"2024-06-01 00:45:44",153.03176,12.97227,100.81,6926.9,6,"9",101,90,20240601004532,4073.5,19,55,"81A-1652",8
"2024-06-01 00:48:45",153.03385,-70.91909,100.83,6926.9,7,"49",101,90,20240601004832,4073.5,19,55,"81A-1652",8
"2024-06-01 01:31:01",153.06321,12.79227,100.8,6926.9,1,"13",101,90,20240601013049,4073.5,19,55,"81A-1652",8
"2024-06-01 01:34:00",153.06528,-70.98,100.83,6926.9,2,"14",101,90,20240601013348,4073.5,19,55,"81A-1652",8
"2024-06-01 01:36:59",153.06735,12.61818,100.83,6926.9,3,"15",101,90,20240601013647,4073.5,19,55,"81A-1652",8
"2024-06-01 01:39:58",153.06942,12.60091,100.84,6926.9,4,"16",101,90,20240601013946,4073.5,19,55,"81A-1652",8
"2024-06-01 01:42:45",153.07136,22.56227,100.84,6926.9,5,"10",101,90,20240601014245,4073.5,19,55,"81A-1652",8
"2024-06-01 01:45:46",153.07345,12.67136,100.83,6926.9,6,"9",101,90,20240601014533,4073.5,19,55,"81A-1652",8
"2024-06-01 01:48:46",153.07554,-70.77591,100.83,6926.9,7,"49",101,90,20240601014833,4073.5,19,55,"81A-1652",8
"2024-06-01 02:31:01",153.10487,12.85909,100.77,6926.9,1,"13",101,90,20240601023050,4073.5,19,55,"81A-1652",8
"2024-06-01 02:34:00",153.10695,-71.03909,100.8,6926.9,2,"14",101,90,20240601023348,4073.5,19,55,"81A-1652",8
"2024-06-01 02:36:59",153.10902,12.61091,100.79,6926.9,3,"15",101,90,20240601023647,4073.5,19,55,"81A-1652",8
"2024-06-01 02:39:57",153.11109,12.62864,100.8,6926.9,4,"16",101,90,20240601023945,4073.5,19,55,"81A-1652",8
"2024-06-01 02:42:43",153.11301,20.36773,100.8,6926.9,5,"10",101,90,20240601024243,4073.5,19,55,"81A-1652",8
"2024-06-01 02:45:43",153.11509,12.69636,100.79,6926.9,6,"9",101,90,20240601024531,4073.5,19,55,"81A-1652",8
"2024-06-01 02:48:43",153.11718,-70.76682,100.79,6926.9,7,"49",101,90,20240601024830,4073.5,19,55,"81A-1652",8
"2024-06-01 03:31:01",153.14655,12.54818,100.74,6926.9,1,"13",101,90,20240601033049,4073.5,19,55,"81A-1652",8
"2024-06-01 03:34:01",153.14863,-71.14136,100.76,6926.9,2,"14",101,90,20240601033349,4073.5,19,55,"81A-1652",8
"2024-06-01 03:37:00",153.15071,12.22182,100.76,6926.9,3,"15",101,90,20240601033648,4073.5,19,55,"81A-1652",8
"2024-06-01 03:39:58",153.15277,12.18818,100.77,6926.9,4,"16",101,90,20240601033946,4073.5,19,55,"81A-1652",8
"2024-06-01 03:42:45",153.1547,18.67364,100.77,6926.9,5,"10",101,90,20240601034245,4073.5,19,55,"81A-1652",8
"2024-06-01 03:45:46",153.15679,12.30818,100.76,6926.9,6,"9",101,90,20240601034533,4073.5,19,55,"81A-1652",8
"2024-06-01 03:48:45",153.15887,-70.40864,100.78,6926.9,7,"49",101,90,20240601034832,4073.5,19,55,"81A-1652",8
"2024-06-01 04:31:01",153.18822,12.27727,100.76,6926.9,1,"13",101,90,20240601043049,4073.5,19,55,"81A-1652",8
"2024-06-01 04:33:59",153.19028,-70.71864,100.79,6926.9,2,"14",101,90,20240601043347,4073.5,19,55,"81A-1652",8
"2024-06-01 04:36:59",153.19236,11.985,100.79,6926.9,3,"15",101,90,20240601043647,4073.5,19,55,"81A-1652",8
"2024-06-01 04:39:57",153.19442,12.02,100.8,6926.9,4,"16",101,90,20240601043945,4073.5,19,55,"81A-1652",8
"2024-06-01 04:42:44",153.19635,20.48227,100.8,6926.9,5,"10",101,90,20240601044244,4073.5,19,55,"81A-1652",8
"2024-06-01 04:45:44",153.19844,12.01364,100.8,6926.9,6,"9",101,90,20240601044532,4073.5,19,55,"81A-1652",8
"2024-06-01 04:48:44",153.20052,-70.31,100.82,6926.9,7,"49",101,90,20240601044831,4073.5,19,55,"81A-1652",8
"2024-06-01 05:31:01",153.22988,11.97591,100.8,6926.9,1,"13",101,90,20240601053049,4073.5,19,55,"81A-1652",8
"2024-06-01 05:34:00",153.23196,-70.16091,100.84,6926.9,2,"14",101,90,20240601053348,4073.5,19,55,"81A-1652",8
"2024-06-01 05:37:00",153.23404,11.73864,100.84,6926.9,3,"15",101,90,20240601053648,4073.5,19,55,"81A-1652",8
"2024-06-01 05:39:59",153.23611,11.74182,100.86,6926.9,4,"16",101,90,20240601053947,4073.5,19,55,"81A-1652",8
"2024-06-01 05:42:46",153.23804,19.04682,100.86,6926.9,5,"10",101,90,20240601054246,4073.5,19,55,"81A-1652",8
"2024-06-01 05:45:47",153.24014,11.79591,100.86,6926.9,6,"9",101,90,20240601054534,4073.5,19,55,"81A-1652",8
"2024-06-01 05:48:47",153.24222,-70.77773,100.87,6926.9,7,"49",101,90,20240601054834,4073.5,19,55,"81A-1652",8
"2024-06-01 06:31:01",153.27155,12.30909,100.87,6926.9,1,"13",101,90,20240601063049,4073.5,19,55,"81A-1652",8
"2024-06-01 06:34:00",153.27362,-71.21318,100.9,6926.9,2,"14",101,90,20240601063348,4073.5,19,55,"81A-1652",8
"2024-06-01 06:37:00",153.27571,12.28955,100.9,6926.9,3,"15",101,90,20240601063648,4073.5,19,55,"81A-1652",8
"2024-06-01 06:39:59",153.27778,12.43273,100.91,6926.9,4,"16",101,90,20240601063947,4073.5,19,55,"81A-1652",8
"2024-06-01 06:42:47",153.27972,21.28409,100.92,6926.9,5,"10",101,90,20240601064247,4073.5,19,55,"81A-1652",8
"2024-06-01 06:45:48",153.28182,12.73364,100.92,6926.9,6,"9",101,90,20240601064535,4073.5,19,55,"81A-1652",8
"2024-06-01 06:48:48",153.2839,-70.76682,100.93,6926.9,7,"49",101,90,20240601064835,4073.5,19,55,"81A-1652",8
"2024-06-01 07:31:01",153.31322,14.14818,100.9,6926.9,1,"13",101,90,20240601073049,4073.5,19,55,"81A-1652",8
"2024-06-01 07:34:02",153.3153,-70.23136,100.92,6926.9,2,"14",101,90,20240601073349,4073.5,19,55,"81A-1652",8
"2024-06-01 07:36:59",153.31736,14.07591,100.92,6926.9,3,"15",101,90,20240601073647,4073.5,19,55,"81A-1652",8
"2024-06-01 07:39:57",153.31942,14.29455,100.94,6926.9,4,"16",101,90,20240601073945,4073.5,19,55,"81A-1652",8
"2024-06-01 07:42:44",153.32134,21.03091,100.94,6926.9,5,"10",101,90,20240601074244,4073.5,19,55,"81A-1652",8
"2024-06-01 07:45:44",153.32344,14.82545,100.94,6926.9,6,"9",101,90,20240601074531,4073.5,19,55,"81A-1652",8
"2024-06-01 07:48:44",153.32551,-70.52682,100.94,6926.9,7,"49",101,90,20240601074831,4073.5,19,55,"81A-1652",8
"2024-06-01 08:31:01",153.35488,17.00182,100.91,6926.9,1,"13",101,90,20240601083049,4073.5,19,55,"81A-1652",8
"2024-06-01 08:33:59",153.35694,-70.28818,100.94,6926.9,2,"14",101,90,20240601083348,4073.5,19,55,"81A-1652",8
"2024-06-01 08:36:58",153.35902,17.16864,100.95,6926.9,3,"15",101,90,20240601083646,4073.5,19,55,"81A-1652",8
"2024-06-01 08:39:57",153.36109,17.29091,100.95,6926.9,4,"16",101,90,20240601083945,4073.5,19,55,"81A-1652",8
"2024-06-01 08:42:44",153.36302,22.33091,100.96,6926.9,5,"10",101,90,20240601084244,4073.5,19,55,"81A-1652",8
"2024-06-01 08:45:46",153.36513,17.74727,100.95,6926.9,6,"9",101,90,20240601084534,4073.5,19,55,"81A-1652",8
"2024-06-01 08:48:45",153.3672,-70.85636,100.95,6926.9,7,"49",101,90,20240601084832,4073.5,19,55,"81A-1652",8
"2024-06-01 09:31:02",153.39655,19.79955,100.89,6926.9,1,"13",101,90,20240601093049,4073.5,19,55,"81A-1652",8
"2024-06-01 09:33:59",153.39861,-69.79182,100.92,6926.9,2,"14",101,90,20240601093347,4073.5,19,55,"81A-1652",8
"2024-06-01 09:36:58",153.40068,20.38182,100.91,6926.9,3,"15",101,90,20240601093646,4073.5,19,55,"81A-1652",8
"2024-06-01 09:39:56",153.40274,20.35318,100.91,6926.9,4,"16",101,90,20240601093945,4073.5,19,55,"81A-1652",8
"2024-06-01 09:42:43",153.40468,24.48182,100.91,6926.9,5,"10",101,90,20240601094243,4073.5,19,55,"81A-1652",8
"2024-06-01 09:45:42",153.40675,20.385,100.91,6926.9,6,"9",101,90,20240601094531,4073.5,19,55,"81A-1652",8
"2024-06-01 09:48:41",153.40882,-69.50909,100.92,6926.9,7,"49",101,90,20240601094830,4073.5,19,55,"81A-1652",8
"2024-06-01 10:31:01",153.43822,22.60773,100.85,6926.9,1,"13",101,90,20240601103050,4073.5,19,55,"81A-1652",8
"2024-06-01 10:34:00",153.44028,-69.48409,100.88,6926.9,2,"14",101,90,20240601103348,4073.5,19,55,"81A-1652",8
"2024-06-01 10:36:58",153.44234,22.56727,100.87,6926.9,3,"15",101,90,20240601103646,4073.5,19,55,"81A-1652",8
"2024-06-01 10:39:55",153.4444,22.48773,100.88,6926.9,4,"16",101,90,20240601103944,4073.5,19,55,"81A-1652",8
"2024-06-01 10:42:42",153.44632,26.43636,100.88,6926.9,5,"10",101,90,20240601104242,4073.5,19,55,"81A-1652",8
"2024-06-01 10:45:41",153.44839,23.19318,100.86,6926.9,6,"9",101,90,20240601104529,4073.5,19,55,"81A-1652",8
"2024-06-01 10:48:40",153.45046,-69.29182,100.86,6926.9,7,"49",101,90,20240601104827,4073.5,19,55,"81A-1652",8
"2024-06-01 11:31:02",153.47988,24.53773,100.81,6926.9,1,"13",101,90,20240601113050,4073.5,19,55,"81A-1652",8
"2024-06-01 11:34:01",153.48196,-69.56909,100.84,6926.9,2,"14",101,90,20240601113349,4073.5,19,55,"81A-1652",8
"2024-06-01 11:37:00",153.48403,25.51182,100.82,6926.9,3,"15",101,90,20240601113648,4073.5,19,55,"81A-1652",8
"2024-06-01 11:40:00",153.48611,24.37545,100.84,6926.9,4,"16",101,90,20240601113948,4073.5,19,55,"81A-1652",8
"2024-06-01 11:42:47",153.48804,28.34545,100.84,6926.9,5,"10",101,90,20240601114247,4073.5,19,55,"81A-1652",8
"2024-06-01 11:45:47",153.49013,25.90455,100.82,6926.9,6,"9",101,90,20240601114535,4073.5,19,55,"81A-1652",8
"2024-06-01 11:48:48",153.49222,-68.30682,100.82,6926.9,7,"49",101,90,20240601114836,4073.5,19,55,"81A-1652",8
"2024-06-01 12:31:02",153.52155,25.21455,100.75,6926.9,1,"13",101,90,20240601123050,4073.5,19,55,"81A-1652",8
"2024-06-01 12:34:00",153.52361,-68.90364,100.78,6926.9,2,"14",101,90,20240601123348,4073.5,19,55,"81A-1652",8
"2024-06-01 12:36:58",153.52567,26.83,100.77,6926.9,3,"15",101,90,20240601123646,4073.5,19,55,"81A-1652",8
"2024-06-01 12:39:56",153.52773,24.85409,100.78,6926.9,4,"16",101,90,20240601123944,4073.5,19,55,"81A-1652",8
"2024-06-01 12:42:43",153.52966,29.15045,100.78,6926.9,5,"10",101,90,20240601124243,4073.5,19,55,"81A-1652",8
"2024-06-01 12:45:43",153.53175,25.51636,100.78,6926.9,6,"9",101,90,20240601124531,4073.5,19,55,"81A-1652",8
"2024-06-01 12:48:44",153.53384,-69.04364,100.78,6926.9,7,"49",101,90,20240601124831,4073.5,19,55,"81A-1652",8
"2024-06-01 13:31:02",153.56322,25.02364,100.71,6926.9,1,"13",101,90,20240601133050,4073.5,19,55,"81A-1652",8
"2024-06-01 13:34:01",153.56529,-69.45,100.73,6926.9,2,"14",101,90,20240601133349,4073.5,19,55,"81A-1652",8
"2024-06-01 13:36:59",153.56735,25.09318,100.71,6926.9,3,"15",101,90,20240601133647,4073.5,19,55,"81A-1652",8
"2024-06-01 13:39:57",153.56941,25.02727,100.72,6926.9,4,"16",101,90,20240601133945,4073.5,19,55,"81A-1652",8
"2024-06-01 13:42:44",153.57134,30.78727,100.71,6926.9,5,"10",101,90,20240601134244,4073.5,19,55,"81A-1652",8
"2024-06-01 13:45:44",153.57343,25.17455,100.71,6926.9,6,"9",101,90,20240601134532,4073.5,19,55,"81A-1652",8
"2024-06-01 13:48:42",153.57549,-68.69955,100.71,6926.9,7,"49",101,90,20240601134830,4073.5,19,55,"81A-1652",8
"2024-06-01 14:31:02",153.60488,25.57318,100.63,6926.9,1,"13",101,90,20240601143050,4073.5,19,55,"81A-1652",8
"2024-06-01 14:34:00",153.60694,-69.07955,100.65,6926.9,2,"14",101,90,20240601143348,4073.5,19,55,"81A-1652",8
"2024-06-01 14:36:58",153.609,26.50773,100.65,6926.9,3,"15",101,90,20240601143646,4073.5,19,55,"81A-1652",8
"2024-06-01 14:39:58",153.61109,25.47818,100.65,6926.9,4,"16",101,90,20240601143946,4073.5,19,55,"81A-1652",8
"2024-06-01 14:42:44",153.61301,30.97182,100.65,6926.9,5,"10",101,90,20240601144244,4073.5,19,55,"81A-1652",8
"2024-06-01 14:45:43",153.61508,25.59182,100.64,6926.9,6,"9",101,90,20240601144531,4073.5,19,55,"81A-1652",8
"2024-06-01 14:48:42",153.61715,-69.10182,100.64,6926.9,7,"49",101,90,20240601144829,4073.5,19,55,"81A-1652",8
"2024-06-01 15:31:02",153.64655,26.84591,100.58,6926.9,1,"13",101,90,20240601153050,4073.5,19,55,"81A-1652",8
"2024-06-01 15:34:01",153.64862,-68.88682,100.61,6926.9,2,"14",101,90,20240601153349,4073.5,19,55,"81A-1652",8
"2024-06-01 15:37:01",153.65071,25.47727,100.61,6926.9,3,"15",101,90,20240601153649,4073.5,19,55,"81A-1652",8
"2024-06-01 15:40:00",153.65278,25.36227,100.61,6926.9,4,"16",101,90,20240601153948,4073.5,19,55,"81A-1652",8
"2024-06-01 15:42:46",153.6547,30.69227,100.61,6926.9,5,"10",101,90,20240601154246,4073.5,19,55,"81A-1652",8
"2024-06-01 15:45:45",153.65677,25.10273,100.61,6926.9,6,"9",101,90,20240601154533,4073.5,19,55,"81A-1652",8
"2024-06-01 15:48:45",153.65885,-69.28364,100.61,6926.9,7,"49",101,90,20240601154832,4073.5,19,55,"81A-1652",8
"2024-06-01 16:31:02",153.68822,25.59773,100.55,6926.9,1,"13",101,90,20240601163050,4073.5,19,55,"81A-1652",8
"2024-06-01 16:34:01",153.69029,-68.99636,100.57,6926.9,2,"14",101,90,20240601163349,4073.5,19,55,"81A-1652",8
"2024-06-01 16:36:59",153.69235,25.14591,100.56,6926.9,3,"15",101,90,20240601163647,4073.5,19,55,"81A-1652",8
"2024-06-01 16:39:58",153.69442,25.22091,100.57,6926.9,4,"16",101,90,20240601163946,4073.5,19,55,"81A-1652",8
"2024-06-01 16:42:45",153.69635,33.30864,100.57,6926.9,5,"10",101,90,20240601164245,4073.5,19,55,"81A-1652",8
"2024-06-01 16:45:45",153.69844,24.49136,100.57,6926.9,6,"9",101,90,20240601164533,4073.5,19,55,"81A-1652",8
"2024-06-01 16:48:45",153.70052,-68.90455,100.57,6926.9,7,"49",101,90,20240601164833,4073.5,19,55,"81A-1652",8
"2024-06-01 17:31:01",153.72987,24.21318,100.51,6926.9,1,"13",101,90,20240601173049,4073.5,19,55,"81A-1652",8
"2024-06-01 17:33:59",153.73193,-69.04909,100.54,6926.9,2,"14",101,90,20240601173347,4073.5,19,55,"81A-1652",8
"2024-06-01 17:36:58",153.734,24.06455,100.53,6926.9,3,"15",101,90,20240601173646,4073.5,19,55,"81A-1652",8
"2024-06-01 17:39:58",153.73609,23.81273,100.53,6926.9,4,"16",101,90,20240601173946,4073.5,19,55,"81A-1652",8
"2024-06-01 17:42:45",153.73802,31.97091,100.53,6926.9,5,"10",101,90,20240601174245,4073.5,19,55,"81A-1652",8
"2024-06-01 17:45:44",153.74009,23.52091,100.53,6926.9,6,"9",101,90,20240601174532,4073.5,19,55,"81A-1652",8
"2024-06-01 17:48:42",153.74215,-68.98818,100.53,6926.9,7,"49",101,90,20240601174830,4073.5,19,55,"81A-1652",8
"2024-06-01 18:31:01",153.77154,23.15136,100.49,6926.9,1,"13",101,90,20240601183049,4073.5,19,55,"81A-1652",8
"2024-06-01 18:33:59",153.7736,-68.915,100.5,6926.9,2,"14",101,90,20240601183347,4073.5,19,55,"81A-1652",8
"2024-06-01 18:36:58",153.77567,23.15227,100.5,6926.9,3,"15",101,90,20240601183646,4073.5,19,55,"81A-1652",8
"2024-06-01 18:39:56",153.77773,23.10227,100.51,6926.9,4,"16",101,90,20240601183944,4073.5,19,55,"81A-1652",8
"2024-06-01 18:42:44",153.77968,30.76727,100.51,6926.9,5,"10",101,90,20240601184244,4073.5,19,55,"81A-1652",8
"2024-06-01 18:45:45",153.78177,22.64909,100.51,6926.9,6,"9",101,90,20240601184533,4073.5,19,55,"81A-1652",8
"2024-06-01 18:48:46",153.78387,-69.12545,100.5,6926.9,7,"49",101,90,20240601184833,4073.5,19,55,"81A-1652",8
"2024-06-01 19:31:01",153.81321,21.62727,100.5,6926.9,1,"13",101,90,20240601193049,4073.5,19,55,"81A-1652",8
"2024-06-01 19:34:00",153.81528,-69.60227,100.51,6926.9,2,"14",101,90,20240601193348,4073.5,19,55,"81A-1652",8
"2024-06-01 19:37:00",153.81736,21.42409,100.51,6926.9,3,"15",101,90,20240601193648,4073.5,19,55,"81A-1652",8
"2024-06-01 19:39:59",153.81943,21.31091,100.53,6926.9,4,"16",101,90,20240601193947,4073.5,19,55,"81A-1652",8
"2024-06-01 19:42:46",153.82137,28.94864,100.53,6926.9,5,"10",101,90,20240601194246,4073.5,19,55,"81A-1652",8
"2024-06-01 19:45:45",153.82344,21.32182,100.53,6926.9,6,"9",101,90,20240601194533,4073.5,19,55,"81A-1652",8
"2024-06-01 19:48:45",153.82552,-69.26409,100.53,6926.9,7,"49",101,90,20240601194832,4073.5,19,55,"81A-1652",8
"2024-06-01 20:31:01",153.85487,20.00682,100.5,6926.9,1,"13",101,90,20240601203049,4073.5,19,55,"81A-1652",8
"2024-06-01 20:33:59",153.85693,-70.36864,100.53,6926.9,2,"14",101,90,20240601203347,4073.5,19,55,"81A-1652",8
"2024-06-01 20:36:57",153.85899,19.75318,100.52,6926.9,3,"15",101,90,20240601203645,4073.5,19,55,"81A-1652",8
"2024-06-01 20:39:56",153.86106,19.65591,100.53,6926.9,4,"16",101,90,20240601203944,4073.5,19,55,"81A-1652",8
"2024-06-01 20:42:43",153.863,27.55273,100.53,6926.9,5,"10",101,90,20240601204243,4073.5,19,55,"81A-1652",8
"2024-06-01 20:45:42",153.86507,19.73864,100.51,6926.9,6,"9",101,90,20240601204530,4073.5,19,55,"81A-1652",8
"2024-06-01 20:48:42",153.86715,-69.935,100.51,6926.9,7,"49",101,90,20240601204829,4073.5,19,55,"81A-1652",8
"2024-06-01 21:31:01",153.89654,18.93545,100.51,6926.9,1,"13",101,90,20240601213049,4073.5,19,55,"81A-1652",8
"2024-06-01 21:33:59",153.8986,-69.40455,100.54,6926.9,2,"14",101,90,20240601213347,4073.5,19,55,"81A-1652",8
"2024-06-01 21:36:58",153.90067,18.74591,100.53,6926.9,3,"15",101,90,20240601213646,4073.5,19,55,"81A-1652",8
"2024-06-01 21:39:56",153.90273,18.65182,100.54,6926.9,4,"16",101,90,20240601213944,4073.5,19,55,"81A-1652",8
"2024-06-01 21:42:43",153.90466,29.055,100.54,6926.9,5,"10",101,90,20240601214243,4073.5,19,55,"81A-1652",8
"2024-06-01 21:45:44",153.90676,18.77364,100.54,6926.9,6,"9",101,90,20240601214532,4073.5,19,55,"81A-1652",8
"2024-06-01 21:48:43",153.90883,-69.68273,100.55,6926.9,7,"49",101,90,20240601214830,4073.5,19,55,"81A-1652",8
"2024-06-01 22:31:01",153.93821,18.10591,100.51,6926.9,1,"13",101,90,20240601223049,4073.5,19,55,"81A-1652",8
"2024-06-01 22:33:59",153.94027,-70.715,100.54,6926.9,2,"14",101,90,20240601223347,4073.5,19,55,"81A-1652",8
"2024-06-01 22:36:58",153.94234,17.90045,100.53,6926.9,3,"15",101,90,20240601223646,4073.5,19,55,"81A-1652",8
"2024-06-01 22:39:57",153.94441,17.82955,100.54,6926.9,4,"16",101,90,20240601223945,4073.5,19,55,"81A-1652",8
"2024-06-01 22:42:43",153.94633,27.11818,100.54,6926.9,5,"10",101,90,20240601224243,4073.5,19,55,"81A-1652",8
"2024-06-01 22:45:43",153.94841,17.89636,100.54,6926.9,6,"9",101,90,20240601224531,4073.5,19,55,"81A-1652",8
"2024-06-01 22:48:43",153.9505,-70.40136,100.54,6926.9,7,"49",101,90,20240601224830,4073.5,19,55,"81A-1652",8
"2024-06-01 23:31:01",153.97987,17.38227,100.49,6926.9,1,"13",101,90,20240601233049,4073.5,19,55,"81A-1652",8
"2024-06-01 23:34:00",153.98194,-70.46227,100.5,6926.9,2,"14",101,90,20240601233348,4073.5,19,55,"81A-1652",8
"2024-06-01 23:36:58",153.984,17.13727,100.5,6926.9,3,"15",101,90,20240601233646,4073.5,19,55,"81A-1652",8
"2024-06-01 23:39:57",153.98608,17.085,100.52,6926.9,4,"16",101,90,20240601233945,4073.5,19,55,"81A-1652",8
"2024-06-01 23:42:44",153.98801,25.29591,100.52,6926.9,5,"10",101,90,20240601234244,4073.5,19,55,"81A-1652",8
"2024-06-01 23:45:43",153.99008,17.20273,100.52,6926.9,6,"9",101,90,20240601234531,4073.5,19,55,"81A-1652",8
"2024-06-01 23:48:43",153.99216,-70.645,100.52,6926.9,7,"49",101,90,20240601234830,4073.5,19,55,"81A-1652",8
"2024-06-02 00:10:39",154.0074,16.84591,100.45,6926.9,1,"13",101,90,20240602001027,4073.5,19,55,"81A-1652",8
"2024-06-02 00:13:37",154.00946,-70.26182,100.5,6926.9,2,"14",101,90,20240602001325,4073.5,19,55,"81A-1652",8
"2024-06-02 00:16:37",154.01154,16.57545,100.49,6926.9,3,"15",101,90,20240602001625,4073.5,19,55,"81A-1652",8
"2024-06-02 00:19:36",154.01361,16.51227,100.5,6926.9,4,"16",101,90,20240602001924,4073.5,19,55,"81A-1652",8
"2024-06-02 00:22:22",154.01553,24.91182,100.5,6926.9,5,"10",101,90,20240602002222,4073.5,19,55,"81A-1652",8
